ccNumber,firstName,lastName,email,city,state,postalCode,balance
5256104052487105,Dom,Jenk,djenko9@globo.com,Kansas City,MO,64101,7828.87
5100174111215696,Adriane,Grigoliis,agrigoliisoa@histats.com,Bakersfield,CA,93311,8130.85
5010122471550730,Catrina,Fells,cfellsob@army.mil,West Palm Beach,FL,33416,9510.19
5100131978566769,Hiram,Gapper,hgapperoc@instagram.com,Little Rock,AR,72204,1583.27
5132636986093285,Bellina,Muro,bmurood@wix.com,Anchorage,AK,99522,3005.61
5010120494634861,Rey,Borwick,rborwickoe@merriam-webster.com,Albany,NY,12262,9676.45
5425172504238372,Ado,Regler,areglerof@slashdot.org,Peoria,IL,61605,2890.73
5409303988556340,Thomasa,Whordley,twhordleyog@stanford.edu,Birmingham,AL,35220,9514.66
5132001908369430,Angus,Vogeller,avogelleroh@skyrock.com,Baltimore,MD,21275,7036.05
5100139728203492,Nadean,Steptowe,nsteptoweoi@cpanel.net,Baton Rouge,LA,70883,9195.87
5100147878055331,Holly,Yemm,hyemmoj@behance.net,Pittsburgh,PA,15279,2541.39
5048375833804239,Adams,Duplan,aduplanok@forbes.com,Charlotte,NC,28256,8883.02
5007666940979750,Logan,Keoghane,lkeoghaneol@github.io,Clearwater,FL,34629,2259.87
5002350907690362,Joli,Brittian,jbrittianom@ox.ac.uk,Des Moines,IA,50335,797.93
5100146007560559,Maggy,Lovelace,mlovelaceon@utexas.edu,Sacramento,CA,95813,2515.63
5461488182047181,Clerissa,Knowlman,cknowlmanoo@jugem.jp,Lubbock,TX,79410,2569.68
5124118000580217,Kanya,Mowne,kmowneop@ask.com,Greensboro,NC,27499,49.08
5048370024427650,Orel,Cowherd,ocowherdoq@engadget.com,El Paso,TX,79928,8205.15
5244926471752536,Adelice,Draayer,adraayeror@cornell.edu,Madison,WI,53710,9995.07
5225531433305648,Lusa,Blasl,lblaslos@tumblr.com,Grand Junction,CO,81505,7361.05
5100176090168937,Taddeusz,Baldi,tbaldiot@ning.com,Indianapolis,IN,46216,8483.75
5493626322566709,Sharia,Dawtry,sdawtryou@opera.com,Greenville,SC,29605,6668.92
5121757573071212,Brewer,Mattke,bmattkeov@globo.com,Pensacola,FL,32590,186.55
5548898797521213,Nonah,Ayrton,nayrtonow@usatoday.com,Lexington,KY,40596,3531.21
5048377221222016,Zared,Alvarado,zalvaradoox@illinois.edu,Denton,TX,76210,3834.59
5108757971304345,Euphemia,Smitten,esmittenoy@dailymail.co.uk,Houston,TX,77206,2940.27
5002350469631051,Bowie,Denyukhin,bdenyukhinoz@va.gov,Tucson,AZ,85705,7007.58
5108754572531723,Liam,McGilben,lmcgilbenp0@lulu.com,Shreveport,LA,71161,790.39
5100172815552927,Haroun,Baldinotti,hbaldinottip1@illinois.edu,Oakland,CA,94622,2774.48
5236711956894452,Brendin,Jekyll,bjekyllp2@gov.uk,Monticello,MN,55590,2541.84
5492051701673854,Bellanca,Priddis,bpriddisp3@furl.net,Corpus Christi,TX,78465,91.68
5010120912262295,Julio,Melhuish,jmelhuishp4@angelfire.com,Boston,MA,02298,2872.65
5010128772922791,Zola,Filipczynski,zfilipczynskip5@wordpress.org,San Antonio,TX,78296,2559.35
5100176566814741,Charlena,Alf,calfp6@stumbleupon.com,Grand Rapids,MI,49518,3058.99
5048379575425872,Richardo,Heinz,rheinzp7@ebay.co.uk,Carol Stream,IL,60351,29.26
5591675654560591,Bengt,Jeves,bjevesp8@irs.gov,Aiken,SC,29805,2798.13
5190098214665260,Yehudit,Childers,ychildersp9@army.mil,Washington,DC,20591,3145.34
5549655806452494,Baxter,Moreinis,bmoreinispa@google.cn,Mobile,AL,36641,2213.38
5007667736107168,Wallie,Bartalucci,wbartaluccipb@bloglines.com,San Antonio,TX,78296,4810.19
5365409733797642,Fannie,Bigg,fbiggpc@businessweek.com,Philadelphia,PA,19160,3584.79
5183266519703396,Stacy,Herety,sheretypd@google.com.hk,Fort Wayne,IN,46862,7295.65
5100149695234768,Hallie,Smittoune,hsmittounepe@bloomberg.com,Shreveport,LA,71166,5936.34
5048372823614934,Doralynne,Barks,dbarkspf@craigslist.org,Portland,OR,97216,6372.45
5550933314638953,Phyllis,Grocott,pgrocottpg@jimdo.com,Huntington,WV,25716,8245.94
5212708977107953,Blanca,Crawforth,bcrawforthph@phoca.cz,Raleigh,NC,27690,8601.07
5100144531930380,Grover,Palombi,gpalombipi@linkedin.com,Wilmington,DE,19810,2943.95
5142827214448494,Tamar,Northage,tnorthagepj@vk.com,Detroit,MI,48295,5884.23
5235929592418533,Anne-marie,Guess,aguesspk@buzzfeed.com,Littleton,CO,80161,886.15
5100138189777150,Selina,Royson,sroysonpl@illinois.edu,Portland,OR,97211,7829.74
5108751053584312,Franklyn,Dalgetty,fdalgettypm@bloomberg.com,Providence,RI,02905,1866.12
5007666826093221,Frants,Ainscow,fainscowpn@baidu.com,Houston,TX,77281,2746.82
5100173314436661,Lethia,Blaszczynski,lblaszczynskipo@phpbb.com,Gainesville,FL,32627,1077.26
5400318029077584,Ivie,Scawn,iscawnpp@prnewswire.com,Orlando,FL,32808,330.46
5104283053620213,Loraine,Caukill,lcaukillpq@geocities.jp,Spring,TX,77388,2061.89
5325662281438659,Irvine,D'Agostino,idagostinopr@squarespace.com,Tucson,AZ,85737,7613.75
5388017139658152,Teddi,Widmoor,twidmoorps@geocities.com,Independence,MO,64054,4339.1
5100130424687815,Lucretia,Rennie,lrenniept@google.fr,Dayton,OH,45440,1499.61
5432721455751360,Marya,Tovey,mtoveypu@vistaprint.com,Riverside,CA,92505,5326.66
5284602777170910,Valentino,Crocetti,vcrocettipv@dailymotion.com,Shawnee Mission,KS,66215,9764.41
5007664598209513,Lazar,Josefson,ljosefsonpw@guardian.co.uk,Norwalk,CT,06859,8341.22
5264356301841538,Piggy,Rands,prandspx@woothemes.com,Denver,CO,80217,9344.53
5108756069474093,Lauree,Mallabund,lmallabundpy@nymag.com,Austin,TX,78783,1176.19
5100130819900799,Mariellen,Tudgay,mtudgaypz@unesco.org,Pittsburgh,PA,15220,546.35
5551886012387902,Peggie,Medforth,pmedforthq0@youtu.be,Salt Lake City,UT,84135,314.9
5100141880758495,Stefan,De Filippi,sdefilippiq1@dell.com,Yonkers,NY,10705,7315.02
5494203092891318,Israel,Manifield,imanifieldq2@godaddy.com,Pittsburgh,PA,15240,1061.78
5100171514594412,Jaclin,Kesterton,jkestertonq3@cnet.com,Santa Ana,CA,92705,7783.29
5100142904976238,Farlie,Crompton,fcromptonq4@si.edu,Tyler,TX,75799,3939.97
5265354062731716,Jeanette,Moncaster,jmoncasterq5@cdbaby.com,Inglewood,CA,90310,7245.34
5048375952597176,Sari,Duffyn,sduffynq6@bloglovin.com,Houston,TX,77020,8042.73
5048375093845112,Ches,Ping,cpingq7@mayoclinic.com,Boca Raton,FL,33487,5579.14
5432641268064043,Flossi,Karlolczak,fkarlolczakq8@google.ca,Memphis,TN,38119,274.69
5214906122555765,Beale,Phillimore,bphillimoreq9@simplemachines.org,Chattanooga,TN,37410,1176.8
5282871976174534,Adrianna,Nott,anottqa@goodreads.com,Springfield,MA,01105,418.22
5100175494870262,Christa,Schultz,cschultzqb@tinyurl.com,Baton Rouge,LA,70883,2358.32
5512713274003191,Marilin,Favela,mfavelaqc@microsoft.com,Orlando,FL,32835,7225.01
5226638402000974,Hugo,Disman,hdismanqd@hao123.com,Amarillo,TX,79182,3920.92
5100175496539121,Lefty,Haccleton,lhaccletonqe@freewebs.com,Annapolis,MD,21405,7331.01
5007669524781824,Bastian,Dorman,bdormanqf@mozilla.org,Akron,OH,44321,3279.78
5100173248813811,Jenelle,Dundendale,jdundendaleqg@cornell.edu,Atlanta,GA,30356,559.66
5246322760221805,Helaine,Palphreyman,hpalphreymanqh@deviantart.com,Jacksonville,FL,32215,7513.91
5048372976667598,Fitzgerald,Toft,ftoftqi@intel.com,Portland,OR,97232,7101.94
5007660439615199,Harlie,Flewan,hflewanqj@shop-pro.jp,Roanoke,VA,24048,4645.32
5592192349666246,Lolly,Jentle,ljentleqk@over-blog.com,Fresno,CA,93750,5477.6
5007662014416654,Shela,Cobello,scobelloql@rambler.ru,Cleveland,OH,44105,1332.48
5583179254972769,Carey,Orknay,corknayqm@google.cn,Arlington,VA,22225,6725.64
5592474055865935,Davis,Bradmore,dbradmoreqn@mozilla.com,Washington,DC,20319,370.66
5163303543784805,Paule,Manis,pmanisqo@ox.ac.uk,Canton,OH,44720,6892.46
5117986967010660,Brigid,Wressell,bwressellqp@blinklist.com,Corpus Christi,TX,78426,4028.23
5118514797634951,Crissy,Stanyer,cstanyerqq@boston.com,Madison,WI,53790,4511.66
5002351065552410,Eva,Traut,etrautqr@noaa.gov,Las Vegas,NV,89166,3784.38
5002352505751745,Cicely,Emmerson,cemmersonqs@stanford.edu,Philadelphia,PA,19136,2112.92
5108754235804582,Cami,Reding,credingqt@virginia.edu,Miami,FL,33164,6081.75
5228848420966761,Farrel,Bingley,fbingleyqu@so-net.ne.jp,Saginaw,MI,48604,2011.18
5100174932659114,Aleta,Normaville,anormavilleqv@jalbum.net,Houston,TX,77250,6996.37
5482244876980467,Kassia,Degoe,kdegoeqw@wired.com,Fairfax,VA,22036,838.15
5336095146542737,Marketa,Closs,mclossqx@elpais.com,Pensacola,FL,32520,8911.89
5440889163137162,Camala,Bartholat,cbartholatqy@deliciousdays.com,Charlotte,NC,28205,6077.74
5048372684649912,Brigg,Mathon,bmathonqz@home.pl,Jackson,MS,39282,326.05
5260598773325441,Kent,Chaise,kchaiser0@unesco.org,Gastonia,NC,28055,2009.12
5280901315457563,Buffy,Wherrit,bwherritr1@salon.com,Muskegon,MI,49444,2990.65
5100174986615301,Danella,Guiot,dguiotr2@scribd.com,Lakeland,FL,33805,5877.17
5002357384880523,Sinclare,Akhurst,sakhurstr3@china.com.cn,West Palm Beach,FL,33411,5898.01
5397861434170226,Ryan,Gowenlock,rgowenlockr4@whitehouse.gov,Dallas,TX,75251,931.08
5100170807857692,Sibelle,Wenham,swenhamr5@gov.uk,Trenton,NJ,08650,818.62
5216328570427918,Ginevra,Stainbridge,gstainbridger6@latimes.com,Charlotte,NC,28278,8676.66
5400022756142476,Xenos,Reuben,xreubenr7@constantcontact.com,Lexington,KY,40510,2465.05
5100144090841960,Kelly,Felten,kfeltenr8@columbia.edu,Dayton,OH,45426,2271.47
5533826427925857,Haley,De Domenicis,hdedomenicisr9@webmd.com,Chicago,IL,60657,6019.61
5048379669112360,Malvina,Croll,mcrollra@mediafire.com,New Haven,CT,06505,967.47
5048376469279597,Isaac,Abrahamsson,iabrahamssonrb@simplemachines.org,Las Vegas,NV,89155,2278.26
5108752838142855,Margarethe,Bruinsma,mbruinsmarc@home.pl,Spokane,WA,99252,2878.51
5002359069384193,Gordon,Foucard,gfoucardrd@columbia.edu,Waterloo,IA,50706,5259.39
5250644799734877,Herold,Olivo,holivore@sina.com.cn,Wilmington,NC,28410,3554.05
5007668821100498,Lucine,Pine,lpinerf@ebay.com,Des Moines,IA,50936,1035.51
5002352243881895,Vale,Scrane,vscranerg@amazon.com,Wichita Falls,TX,76310,4430.98
5340567499764690,Wanids,Naper,wnaperrh@shutterfly.com,Marietta,GA,30061,5895.14
5010126476625801,Frederique,McKinie,fmckinieri@hexun.com,Huntington,WV,25775,7480.12
5010123692804815,Tiena,Castellini,tcastellinirj@zimbio.com,Charlotte,NC,28215,7242.84
5100145022417548,Emmi,Ayton,eaytonrk@tripod.com,San Jose,CA,95138,3450.13
5048379697483676,Helena,Caughan,hcaughanrl@sogou.com,Seattle,WA,98109,8686.51
5337306621953847,Dyana,Ackerman,dackermanrm@imageshack.us,Milwaukee,WI,53225,3255.41
5488928144819606,Kaine,Heustace,kheustacern@a8.net,Houston,TX,77212,2262.52
5100137221087628,Noak,McCluney,nmccluneyro@ucoz.ru,Jacksonville,FL,32204,609.14
5007661882556351,Nikolai,Nesbeth,nnesbethrp@home.pl,Newark,NJ,07188,4651.42
5108755400007760,Brnaby,Ligoe,bligoerq@geocities.jp,Clearwater,FL,33758,284.88
5048371421954254,Rosella,Kinahan,rkinahanrr@xrea.com,Canton,OH,44710,5839.54
